gene_id,GE
ENSG00000169504,1.0
ENSG00000162426,0.0
ENSG00000137992,0.0
ENSG00000116237,1.0
ENSG00000121774,1.0
ENSG00000117632,1.0
ENSG00000142949,1.0
ENSG00000185104,1.0
ENSG00000173406,0.0
ENSG00000172456,0.0
ENSG00000184005,1.0
ENSG00000171488,1.0
ENSG00000153904,1.0
ENSG00000065135,1.0
ENSG00000197959,0.0
ENSG00000120332,0.0
ENSG00000116698,1.0
ENSG00000057252,1.0
ENSG00000151414,1.0
ENSG00000054392,0.0
ENSG00000123685,0.0
ENSG00000154370,1.0
ENSG00000116984,1.0
ENSG00000177174,0.0
ENSG00000162849,0.0
ENSG00000169598,1.0
ENSG00000162591,1.0
ENSG00000162592,0.0
ENSG00000049249,0.0
ENSG00000180758,0.0
ENSG00000049239,1.0
ENSG00000142599,1.0
ENSG00000171603,1.0
ENSG00000178585,1.0
ENSG00000130939,1.0
ENSG00000130940,0.0
ENSG00000198793,1.0
ENSG00000116688,1.0
ENSG00000142621,0.0
ENSG00000116138,1.0
ENSG00000117148,0.0
ENSG00000077549,1.0
ENSG00000169991,1.0
ENSG00000162542,1.0
ENSG00000075151,1.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000187942,0.0
ENSG00000204219,0.0
ENSG00000001461,1.0
ENSG00000131914,0.0
ENSG00000126705,1.0
ENSG00000120656,1.0
ENSG00000116478,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000163873,0.0
ENSG00000183682,0.0
ENSG00000116985,0.0
ENSG00000117408,1.0
ENSG00000070759,0.0
ENSG00000186160,0.0
ENSG00000085832,1.0
ENSG00000134744,1.0
ENSG00000162378,1.0
ENSG00000174332,0.0
ENSG00000058804,1.0
ENSG00000162390,0.0
ENSG00000215883,0.0
ENSG00000021852,0.0
ENSG00000162409,0.0
ENSG00000162407,1.0
ENSG00000134709,0.0
ENSG00000132849,0.0
ENSG00000125703,0.0
ENSG00000116641,1.0
ENSG00000185483,0.0
ENSG00000162434,1.0
ENSG00000152763,0.0
ENSG00000152760,0.0
ENSG00000172380,1.0
ENSG00000116729,1.0
ENSG00000024526,1.0
ENSG00000050628,0.0
ENSG00000259030,0.0
ENSG00000117069,0.0
ENSG00000162614,0.0
ENSG00000180488,0.0
ENSG00000162618,1.0
ENSG00000142875,1.0
ENSG00000203943,0.0
ENSG00000137941,0.0
ENSG00000153898,0.0
ENSG00000065243,1.0
ENSG00000197147,1.0
ENSG00000162654,0.0
ENSG00000117228,1.0
ENSG00000122483,0.0
ENSG00000117528,1.0
ENSG00000118733,0.0
ENSG00000237763,0.0
ENSG00000185946,0.0
ENSG00000187733,0.0
ENSG00000121957,1.0
ENSG00000116266,1.0
ENSG00000134184,0.0
ENSG00000198799,1.0
ENSG00000175984,0.0
ENSG00000197323,1.0
ENSG00000188761,0.0
ENSG00000118729,0.0
ENSG00000163399,1.0
ENSG00000163393,0.0
ENSG00000155761,0.0
ENSG00000116874,1.0
ENSG00000131781,0.0
ENSG00000188092,1.0
ENSG00000116128,1.0
ENSG00000143420,1.0
ENSG00000163125,1.0
ENSG00000143365,0.0
ENSG00000160679,1.0
ENSG00000143603,0.0
ENSG00000125459,1.0
ENSG00000132718,1.0
ENSG00000183856,1.0
ENSG00000163518,0.0
ENSG00000073754,0.0
ENSG00000163565,1.0
ENSG00000177807,0.0
ENSG00000143318,0.0
ENSG00000162733,1.0
ENSG00000162761,0.0
ENSG00000143190,0.0
ENSG00000198771,0.0
ENSG00000143194,0.0
ENSG00000143158,1.0
ENSG00000117475,1.0
ENSG00000075945,1.0
ENSG00000094963,0.0
ENSG00000135870,1.0
ENSG00000117593,1.0
ENSG00000162753,0.0
ENSG00000152061,0.0
ENSG00000116161,1.0
ENSG00000152092,0.0
ENSG00000116191,1.0
ENSG00000143322,1.0
ENSG00000116199,1.0
ENSG00000162779,0.0
ENSG00000169905,1.0
ENSG00000153029,0.0
ENSG00000198216,0.0
ENSG00000157064,0.0
ENSG00000135862,1.0
ENSG00000135842,0.0
ENSG00000157181,1.0
ENSG00000116711,1.0
ENSG00000150681,0.0
ENSG00000023572,1.0
ENSG00000162687,0.0
ENSG00000213047,0.0
ENSG00000118193,0.0
ENSG00000081248,0.0
ENSG00000143862,1.0
ENSG00000159176,1.0
ENSG00000133067,0.0
ENSG00000143847,0.0
ENSG00000117139,1.0
ENSG00000058668,1.0
ENSG00000058673,1.0
ENSG00000143850,0.0
ENSG00000133059,1.0
ENSG00000170382,0.0
ENSG00000203710,0.0
ENSG00000117595,1.0
ENSG00000143469,0.0
ENSG00000143473,0.0
ENSG00000117724,1.0
ENSG00000136636,1.0
ENSG00000092978,0.0
ENSG00000154305,1.0
ENSG00000143502,0.0
ENSG00000203697,0.0
ENSG00000143742,1.0
ENSG00000143772,1.0
ENSG00000154358,0.0
ENSG00000181450,0.0
ENSG00000143641,1.0
ENSG00000143643,1.0
ENSG00000135775,0.0
ENSG00000116903,1.0
ENSG00000119283,0.0
ENSG00000135749,0.0
ENSG00000168243,0.0
ENSG00000116962,1.0
ENSG00000119285,1.0
ENSG00000133019,0.0
ENSG00000162843,0.0
ENSG00000117009,0.0
ENSG00000143702,1.0
ENSG00000054282,1.0
ENSG00000121644,1.0
ENSG00000035687,1.0
ENSG00000162852,1.0
ENSG00000153207,0.0
ENSG00000135747,0.0
ENSG00000196071,0.0
ENSG00000237613,0.0
ENSG00000230178,0.0
ENSG00000187583,0.0
ENSG00000187608,1.0
ENSG00000188157,1.0
ENSG00000078808,1.0
ENSG00000186827,0.0
ENSG00000162576,0.0
ENSG00000160087,1.0
ENSG00000107404,1.0
ENSG00000224051,1.0
ENSG00000160072,1.0
ENSG00000179403,0.0
ENSG00000228594,0.0
ENSG00000197530,1.0
ENSG00000160075,1.0
ENSG00000189409,0.0
ENSG00000008128,1.0
ENSG00000215790,1.0
ENSG00000178821,0.0
ENSG00000162585,1.0
ENSG00000157911,1.0
ENSG00000157881,1.0
ENSG00000169717,0.0
ENSG00000078900,0.0
ENSG00000198912,1.0
ENSG00000116254,0.0
ENSG00000158286,0.0
ENSG00000158292,1.0
ENSG00000069812,0.0
ENSG00000049245,1.0
ENSG00000116285,1.0
ENSG00000131686,0.0
ENSG00000197241,0.0
ENSG00000188807,1.0
ENSG00000171608,0.0
ENSG00000173614,0.0
ENSG00000142657,1.0
ENSG00000175279,1.0
ENSG00000241563,0.0
ENSG00000171819,0.0
ENSG00000120942,1.0
ENSG00000132879,1.0
ENSG00000120937,0.0
ENSG00000116691,1.0
ENSG00000028137,1.0
ENSG00000239810,0.0
ENSG00000243073,0.0
ENSG00000116721,0.0
ENSG00000232423,0.0
ENSG00000182330,0.0
ENSG00000204501,0.0
ENSG00000204481,0.0
ENSG00000142615,0.0
ENSG00000215704,0.0
ENSG00000116786,1.0
ENSG00000162460,0.0
ENSG00000173641,0.0
ENSG00000117118,1.0
ENSG00000159363,1.0
ENSG00000142619,0.0
ENSG00000179051,1.0
ENSG00000179002,0.0
ENSG00000040487,1.0
ENSG00000053371,1.0
ENSG00000162482,0.0
ENSG00000158747,1.0
ENSG00000173436,1.0
ENSG00000158748,0.0
ENSG00000162543,0.0
ENSG00000158816,0.0
ENSG00000158825,0.0
ENSG00000076864,0.0
ENSG00000142789,0.0
ENSG00000070886,0.0
ENSG00000159189,0.0
ENSG00000004487,1.0
ENSG00000249087,0.0
ENSG00000088280,1.0
ENSG00000011007,1.0
ENSG00000057757,1.0
ENSG00000188822,0.0
ENSG00000011009,1.0
ENSG00000142661,0.0
ENSG00000142677,0.0
ENSG00000158055,0.0
ENSG00000117602,0.0
ENSG00000183726,1.0
ENSG00000157978,1.0
ENSG00000127423,0.0
ENSG00000130695,1.0
ENSG00000142684,1.0
ENSG00000158062,1.0
ENSG00000198830,1.0
ENSG00000060642,1.0
ENSG00000131910,0.0
ENSG00000142751,1.0
ENSG00000198746,1.0
ENSG00000175793,0.0
ENSG00000253368,1.0
ENSG00000175707,0.0
ENSG00000174950,0.0
ENSG00000142765,0.0
ENSG00000142733,1.0
ENSG00000142748,0.0
ENSG00000126709,1.0
ENSG00000130768,0.0
ENSG00000117748,1.0
ENSG00000169403,0.0
ENSG00000126698,1.0
ENSG00000188060,0.0
ENSG00000253304,0.0
ENSG00000116353,1.0
ENSG00000162512,1.0
ENSG00000060688,1.0
ENSG00000121769,0.0
ENSG00000168528,1.0
ENSG00000084636,0.0
ENSG00000084623,1.0
ENSG00000222046,0.0
ENSG00000160055,1.0
ENSG00000162521,1.0
ENSG00000160097,0.0
ENSG00000116525,1.0
ENSG00000160094,1.0
ENSG00000142698,0.0
ENSG00000189433,0.0
ENSG00000188910,0.0
ENSG00000197056,1.0
ENSG00000126067,1.0
ENSG00000142686,1.0
ENSG00000116863,1.0
ENSG00000092850,0.0
ENSG00000054116,1.0
ENSG00000116885,1.0
ENSG00000181817,1.0
ENSG00000185090,0.0
ENSG00000188786,1.0
ENSG00000183520,1.0
ENSG00000168653,1.0
ENSG00000043514,1.0
ENSG00000131236,1.0
ENSG00000131238,1.0
