gene_id,GE
ENSG00000157191,1.0
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000171735,1.0
ENSG00000131591,0.0
ENSG00000090686,1.0
ENSG00000054118,1.0
ENSG00000116560,1.0
ENSG00000162402,1.0
ENSG00000162599,1.0
ENSG00000172456,0.0
ENSG00000142892,1.0
ENSG00000171488,1.0
ENSG00000153904,0.0
ENSG00000116473,1.0
ENSG00000116793,0.0
ENSG00000134250,1.0
ENSG00000143549,1.0
ENSG00000198952,1.0
ENSG00000143226,0.0
ENSG00000177888,1.0
ENSG00000123685,0.0
ENSG00000185842,0.0
ENSG00000182901,0.0
ENSG00000143669,1.0
ENSG00000162849,1.0
ENSG00000008130,1.0
ENSG00000169598,0.0
ENSG00000049246,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000130939,1.0
ENSG00000130940,1.0
ENSG00000120949,0.0
ENSG00000048707,1.0
ENSG00000204518,0.0
ENSG00000189337,1.0
ENSG00000142623,0.0
ENSG00000117148,0.0
ENSG00000127481,1.0
ENSG00000077549,1.0
ENSG00000009709,0.0
ENSG00000169991,1.0
ENSG00000075151,1.0
ENSG00000127483,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000169641,1.0
ENSG00000001461,1.0
ENSG00000188672,0.0
ENSG00000117643,0.0
ENSG00000158195,1.0
ENSG00000186501,1.0
ENSG00000120656,1.0
ENSG00000180198,1.0
ENSG00000116497,0.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000160062,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000146463,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000163873,0.0
ENSG00000116954,1.0
ENSG00000183682,0.0
ENSG00000117013,0.0
ENSG00000198815,1.0
ENSG00000243710,0.0
ENSG00000142945,0.0
ENSG00000079277,1.0
ENSG00000117461,1.0
ENSG00000086015,1.0
ENSG00000162374,0.0
ENSG00000085832,1.0
ENSG00000085831,0.0
ENSG00000162378,1.0
ENSG00000203995,0.0
ENSG00000174332,0.0
ENSG00000058804,1.0
ENSG00000162390,0.0
ENSG00000215883,0.0
ENSG00000187889,0.0
ENSG00000134709,1.0
ENSG00000132854,1.0
ENSG00000162433,1.0
ENSG00000116704,1.0
ENSG00000152760,0.0
ENSG00000162594,0.0
ENSG00000118454,1.0
ENSG00000057468,0.0
ENSG00000180488,1.0
ENSG00000142875,1.0
ENSG00000203943,0.0
ENSG00000137975,1.0
ENSG00000153936,1.0
ENSG00000117228,1.0
ENSG00000122484,1.0
ENSG00000122483,1.0
ENSG00000143036,1.0
ENSG00000162627,1.0
ENSG00000156875,1.0
ENSG00000099260,0.0
ENSG00000221986,0.0
ENSG00000116396,0.0
ENSG00000121933,0.0
ENSG00000143079,1.0
ENSG00000198799,1.0
ENSG00000175984,1.0
ENSG00000188761,0.0
ENSG00000118729,0.0
ENSG00000134259,0.0
ENSG00000163399,1.0
ENSG00000116824,0.0
ENSG00000198162,1.0
ENSG00000178104,1.0
ENSG00000131781,0.0
ENSG00000188092,1.0
ENSG00000116128,1.0
ENSG00000143374,1.0
ENSG00000163131,0.0
ENSG00000136631,1.0
ENSG00000143367,1.0
ENSG00000143365,0.0
ENSG00000143373,1.0
ENSG00000143590,1.0
ENSG00000163346,1.0
ENSG00000160789,1.0
ENSG00000143294,1.0
ENSG00000183856,1.0
ENSG00000163518,0.0
ENSG00000163554,0.0
ENSG00000122218,1.0
ENSG00000181036,0.0
ENSG00000143318,0.0
ENSG00000122223,0.0
ENSG00000143179,1.0
ENSG00000188859,0.0
ENSG00000143158,1.0
ENSG00000143164,1.0
ENSG00000143153,1.0
ENSG00000076258,0.0
ENSG00000094963,0.0
ENSG00000152061,1.0
ENSG00000116161,1.0
ENSG00000162782,0.0
ENSG00000162779,0.0
ENSG00000135837,1.0
ENSG00000169905,1.0
ENSG00000121454,0.0
ENSG00000135829,1.0
ENSG00000135862,1.0
ENSG00000143344,0.0
ENSG00000116668,0.0
ENSG00000135842,1.0
ENSG00000157181,1.0
ENSG00000143341,0.0
ENSG00000162670,0.0
ENSG00000134371,1.0
ENSG00000162687,0.0
ENSG00000118200,1.0
ENSG00000081248,0.0
ENSG00000143862,1.0
ENSG00000117139,1.0
ENSG00000058668,1.0
ENSG00000143850,1.0
ENSG00000163531,0.0
ENSG00000133059,1.0
ENSG00000170382,0.0
ENSG00000180667,1.0
ENSG00000203710,0.0
ENSG00000076356,1.0
ENSG00000143473,0.0
ENSG00000152104,1.0
ENSG00000136636,1.0
ENSG00000162814,0.0
ENSG00000154305,1.0
ENSG00000143502,0.0
ENSG00000143514,1.0
ENSG00000143742,1.0
ENSG00000182827,1.0
ENSG00000143772,0.0
ENSG00000203685,0.0
ENSG00000154358,0.0
ENSG00000181450,0.0
ENSG00000154342,0.0
ENSG00000116574,0.0
ENSG00000177614,0.0
ENSG00000116903,1.0
ENSG00000119283,0.0
ENSG00000162946,0.0
ENSG00000183780,1.0
ENSG00000173726,1.0
