gene_id,GE
ENSG00000157191,1.0
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000067606,1.0
ENSG00000116237,1.0
ENSG00000117632,1.0
ENSG00000127603,1.0
ENSG00000187147,1.0
ENSG00000185104,1.0
ENSG00000116205,0.0
ENSG00000158966,1.0
ENSG00000162607,1.0
ENSG00000184005,0.0
ENSG00000153904,1.0
ENSG00000162631,0.0
ENSG00000155366,1.0
ENSG00000065135,1.0
ENSG00000065183,1.0
ENSG00000160766,1.0
ENSG00000120332,0.0
ENSG00000057252,1.0
ENSG00000151414,1.0
ENSG00000054392,0.0
ENSG00000136628,1.0
ENSG00000162714,1.0
ENSG00000157873,0.0
ENSG00000169598,0.0
ENSG00000162591,0.0
ENSG00000097021,1.0
ENSG00000049249,0.0
ENSG00000049246,1.0
ENSG00000049239,1.0
ENSG00000142599,1.0
ENSG00000198793,1.0
ENSG00000142655,1.0
ENSG00000116138,1.0
ENSG00000037637,1.0
ENSG00000065526,1.0
ENSG00000117115,0.0
ENSG00000142623,0.0
ENSG00000074964,1.0
ENSG00000127481,1.0
ENSG00000009709,0.0
ENSG00000075151,1.0
ENSG00000127483,1.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000187942,0.0
ENSG00000007968,0.0
ENSG00000204178,1.0
ENSG00000131914,0.0
ENSG00000142669,1.0
ENSG00000186501,1.0
ENSG00000120656,1.0
ENSG00000060656,0.0
ENSG00000116497,1.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000116514,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000126070,1.0
ENSG00000116819,0.0
ENSG00000163877,1.0
ENSG00000116954,1.0
ENSG00000183682,0.0
ENSG00000117013,0.0
ENSG00000243710,0.0
ENSG00000198198,1.0
ENSG00000126091,1.0
ENSG00000117408,1.0
ENSG00000070785,1.0
ENSG00000070759,0.0
ENSG00000086015,1.0
ENSG00000162374,0.0
ENSG00000078618,1.0
ENSG00000162378,1.0
ENSG00000154222,1.0
ENSG00000203995,0.0
ENSG00000157216,1.0
ENSG00000162409,0.0
ENSG00000187889,0.0
ENSG00000162600,0.0
ENSG00000134709,0.0
ENSG00000132854,0.0
ENSG00000125703,0.0
ENSG00000162433,1.0
ENSG00000142864,1.0
ENSG00000152760,0.0
ENSG00000172380,1.0
ENSG00000066557,1.0
ENSG00000259030,0.0
ENSG00000116783,0.0
ENSG00000117069,1.0
ENSG00000036549,1.0
ENSG00000162618,0.0
ENSG00000162642,1.0
ENSG00000171502,0.0
ENSG00000065243,1.0
ENSG00000122484,1.0
ENSG00000143033,1.0
ENSG00000137942,1.0
ENSG00000117528,1.0
ENSG00000185946,1.0
ENSG00000174876,0.0
ENSG00000134215,1.0
ENSG00000085433,1.0
ENSG00000116266,1.0
ENSG00000156171,1.0
ENSG00000198799,1.0
ENSG00000081026,1.0
ENSG00000197323,1.0
ENSG00000188761,0.0
ENSG00000134259,0.0
ENSG00000134198,0.0
ENSG00000143061,1.0
ENSG00000155761,0.0
ENSG00000116882,0.0
ENSG00000188610,0.0
ENSG00000178104,1.0
ENSG00000188092,0.0
ENSG00000116128,1.0
ENSG00000163125,1.0
ENSG00000143376,1.0
ENSG00000143614,1.0
ENSG00000160679,1.0
ENSG00000143590,0.0
ENSG00000160712,0.0
ENSG00000160789,1.0
ENSG00000125459,1.0
ENSG00000143294,1.0
ENSG00000160838,0.0
ENSG00000122218,1.0
ENSG00000181036,0.0
ENSG00000143318,1.0
ENSG00000143256,1.0
ENSG00000143228,1.0
ENSG00000143248,0.0
ENSG00000143171,0.0
ENSG00000188859,0.0
ENSG00000198771,0.0
ENSG00000143155,1.0
ENSG00000117475,1.0
ENSG00000117533,1.0
ENSG00000094963,0.0
ENSG00000135870,1.0
ENSG00000152092,1.0
ENSG00000116191,1.0
ENSG00000116199,1.0
ENSG00000169905,1.0
ENSG00000153029,0.0
ENSG00000198216,0.0
ENSG00000135862,1.0
ENSG00000143344,1.0
ENSG00000135842,1.0
ENSG00000150681,0.0
ENSG00000023572,0.0
ENSG00000162687,0.0
ENSG00000134376,1.0
ENSG00000213047,0.0
ENSG00000081237,0.0
ENSG00000116833,0.0
ENSG00000118193,1.0
ENSG00000163395,0.0
ENSG00000159176,1.0
ENSG00000134369,1.0
ENSG00000198700,1.0
ENSG00000163435,0.0
ENSG00000143847,1.0
ENSG00000133059,1.0
ENSG00000170382,1.0
ENSG00000203710,0.0
ENSG00000117707,1.0
ENSG00000152104,0.0
ENSG00000117724,1.0
ENSG00000136636,1.0
ENSG00000162814,0.0
ENSG00000116141,1.0
ENSG00000154309,0.0
ENSG00000143502,0.0
ENSG00000154380,1.0
ENSG00000143772,1.0
ENSG00000143776,1.0
ENSG00000203685,0.0
ENSG00000143740,1.0
ENSG00000135763,1.0
ENSG00000135775,0.0
ENSG00000162946,1.0
ENSG00000135749,1.0
ENSG00000183780,0.0
ENSG00000168243,1.0
ENSG00000077585,1.0
ENSG00000119285,1.0
ENSG00000198626,0.0
