gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000143207,1.0
ENSG00000142611,0.0
ENSG00000131591,1.0
ENSG00000158828,1.0
ENSG00000116560,1.0
ENSG00000142949,1.0
ENSG00000116171,1.0
ENSG00000162599,1.0
ENSG00000142856,0.0
ENSG00000033122,0.0
ENSG00000023909,1.0
ENSG00000154511,1.0
ENSG00000177301,0.0
ENSG00000065135,1.0
ENSG00000162825,0.0
ENSG00000198952,1.0
ENSG00000116698,1.0
ENSG00000057252,1.0
ENSG00000054392,0.0
ENSG00000123685,0.0
ENSG00000042781,0.0
ENSG00000069248,1.0
ENSG00000162849,0.0
ENSG00000008130,1.0
ENSG00000157873,1.0
ENSG00000196581,1.0
ENSG00000180758,1.0
ENSG00000054523,1.0
ENSG00000130939,1.0
ENSG00000130940,1.0
ENSG00000171824,1.0
ENSG00000120949,0.0
ENSG00000204518,0.0
ENSG00000189337,1.0
ENSG00000116138,1.0
ENSG00000142623,0.0
ENSG00000127481,1.0
ENSG00000077549,1.0
ENSG00000009709,0.0
ENSG00000169991,1.0
ENSG00000162542,1.0
ENSG00000075151,1.0
ENSG00000162551,0.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000169641,1.0
ENSG00000185436,1.0
ENSG00000131914,0.0
ENSG00000142669,1.0
ENSG00000158195,1.0
ENSG00000126705,1.0
ENSG00000204138,1.0
ENSG00000162510,0.0
ENSG00000116497,1.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000116514,1.0
ENSG00000134686,1.0
ENSG00000126070,1.0
ENSG00000116819,0.0
ENSG00000134698,0.0
ENSG00000163873,0.0
ENSG00000204084,0.0
ENSG00000116954,1.0
ENSG00000116985,0.0
ENSG00000117013,0.0
ENSG00000243710,0.0
ENSG00000198198,1.0
ENSG00000162415,0.0
ENSG00000079277,1.0
ENSG00000086015,1.0
ENSG00000162368,1.0
ENSG00000162374,0.0
ENSG00000117859,1.0
ENSG00000085831,0.0
ENSG00000134744,0.0
ENSG00000154222,1.0
ENSG00000203995,0.0
