gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000069702,1.0
ENSG00000116237,1.0
ENSG00000090686,1.0
ENSG00000133216,0.0
ENSG00000054118,1.0
ENSG00000116560,1.0
ENSG00000162402,1.0
ENSG00000162599,1.0
ENSG00000142856,0.0
ENSG00000184005,0.0
ENSG00000016602,1.0
ENSG00000154511,1.0
ENSG00000177301,0.0
ENSG00000065135,1.0
ENSG00000143549,1.0
ENSG00000160766,1.0
ENSG00000143226,0.0
ENSG00000185630,1.0
ENSG00000077157,1.0
ENSG00000123685,0.0
ENSG00000185842,0.0
ENSG00000182901,0.0
ENSG00000162714,0.0
ENSG00000008130,1.0
ENSG00000157873,1.0
ENSG00000097021,1.0
ENSG00000049249,0.0
ENSG00000142599,1.0
ENSG00000130940,1.0
ENSG00000171824,1.0
ENSG00000198793,1.0
ENSG00000175262,0.0
ENSG00000142655,1.0
ENSG00000142621,0.0
ENSG00000065526,1.0
ENSG00000117115,0.0
ENSG00000142623,1.0
ENSG00000117154,0.0
ENSG00000162542,1.0
ENSG00000075151,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000187942,1.0
ENSG00000169641,1.0
ENSG00000184454,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000142669,1.0
ENSG00000126705,1.0
ENSG00000120656,1.0
ENSG00000180198,1.0
ENSG00000116350,1.0
ENSG00000162510,0.0
ENSG00000116497,0.0
ENSG00000160062,0.0
ENSG00000116514,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000146463,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000196182,1.0
ENSG00000204084,1.0
ENSG00000183682,0.0
ENSG00000117013,1.0
ENSG00000243710,0.0
ENSG00000066056,1.0
ENSG00000142945,0.0
ENSG00000085998,1.0
ENSG00000086015,1.0
ENSG00000162368,1.0
ENSG00000162374,0.0
ENSG00000117859,1.0
ENSG00000085831,0.0
ENSG00000134744,0.0
ENSG00000154222,1.0
ENSG00000203995,0.0
