gene_id,GE
ENSG00000157191,1.0
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000171735,0.0
ENSG00000116237,1.0
ENSG00000158828,1.0
ENSG00000116560,1.0
ENSG00000142949,1.0
ENSG00000116171,1.0
ENSG00000162599,1.0
ENSG00000158966,0.0
ENSG00000033122,0.0
ENSG00000023909,1.0
ENSG00000154511,1.0
ENSG00000162631,0.0
ENSG00000065135,1.0
ENSG00000162825,0.0
ENSG00000143549,1.0
ENSG00000116698,1.0
ENSG00000057252,1.0
ENSG00000177888,0.0
ENSG00000196482,0.0
ENSG00000123685,0.0
ENSG00000069248,1.0
ENSG00000177174,0.0
ENSG00000008130,1.0
ENSG00000157873,1.0
ENSG00000069424,1.0
ENSG00000171680,0.0
ENSG00000049249,0.0
ENSG00000142599,1.0
ENSG00000171824,1.0
ENSG00000198793,1.0
ENSG00000142655,1.0
ENSG00000120949,0.0
ENSG00000177674,1.0
ENSG00000065526,0.0
ENSG00000117122,0.0
ENSG00000074964,1.0
ENSG00000127481,1.0
ENSG00000162551,0.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000187942,0.0
ENSG00000169641,1.0
ENSG00000001461,1.0
ENSG00000184454,1.0
ENSG00000117643,0.0
ENSG00000131914,0.0
ENSG00000142669,1.0
ENSG00000158195,1.0
ENSG00000126705,0.0
ENSG00000204138,1.0
ENSG00000180198,1.0
ENSG00000116350,1.0
ENSG00000162510,0.0
ENSG00000116497,1.0
ENSG00000160062,0.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000126070,1.0
ENSG00000116819,0.0
ENSG00000196182,1.0
ENSG00000163877,1.0
ENSG00000116954,1.0
ENSG00000116985,0.0
ENSG00000127124,0.0
ENSG00000177181,1.0
ENSG00000117408,1.0
ENSG00000085998,1.0
ENSG00000162368,1.0
ENSG00000186160,0.0
ENSG00000132122,0.0
ENSG00000162374,0.0
ENSG00000085832,1.0
ENSG00000078618,1.0
ENSG00000085831,0.0
ENSG00000154222,1.0
ENSG00000174332,0.0
ENSG00000162390,0.0
ENSG00000021852,1.0
ENSG00000162407,1.0
ENSG00000134709,1.0
ENSG00000079739,1.0
ENSG00000185483,0.0
ENSG00000142864,1.0
ENSG00000162594,0.0
ENSG00000172380,0.0
ENSG00000118454,1.0
ENSG00000057468,0.0
ENSG00000036549,1.0
ENSG00000117114,1.0
ENSG00000203943,0.0
ENSG00000065243,1.0
ENSG00000197147,1.0
ENSG00000067208,1.0
ENSG00000137942,1.0
ENSG00000198691,0.0
ENSG00000117569,1.0
ENSG00000185946,1.0
ENSG00000174876,0.0
ENSG00000134215,1.0
ENSG00000085433,1.0
ENSG00000134184,0.0
ENSG00000116396,0.0
ENSG00000081026,0.0
ENSG00000197323,1.0
ENSG00000134207,0.0
ENSG00000188761,0.0
ENSG00000118729,0.0
ENSG00000163399,1.0
ENSG00000116824,0.0
ENSG00000198162,1.0
ENSG00000134256,0.0
ENSG00000134258,0.0
ENSG00000188610,1.0
ENSG00000143420,1.0
ENSG00000163131,0.0
ENSG00000136631,1.0
ENSG00000143367,1.0
ENSG00000143442,1.0
ENSG00000143365,1.0
ENSG00000143614,1.0
ENSG00000160679,1.0
ENSG00000143603,0.0
ENSG00000163346,1.0
ENSG00000116539,1.0
ENSG00000183856,1.0
ENSG00000160838,0.0
ENSG00000163518,0.0
ENSG00000073754,0.0
ENSG00000177807,1.0
ENSG00000122223,0.0
ENSG00000118217,1.0
ENSG00000143228,1.0
ENSG00000198771,0.0
ENSG00000143194,0.0
ENSG00000143158,1.0
ENSG00000143153,1.0
ENSG00000203740,0.0
ENSG00000117533,0.0
ENSG00000076258,0.0
ENSG00000135870,1.0
ENSG00000117593,1.0
ENSG00000162753,0.0
ENSG00000152061,0.0
ENSG00000116147,0.0
ENSG00000152092,0.0
ENSG00000116199,1.0
ENSG00000162782,0.0
ENSG00000135862,1.0
ENSG00000198860,1.0
ENSG00000135842,0.0
ENSG00000150681,0.0
ENSG00000023572,1.0
ENSG00000134371,1.0
ENSG00000162687,0.0
ENSG00000213047,0.0
ENSG00000081237,0.0
ENSG00000081248,0.0
ENSG00000198700,1.0
ENSG00000163435,1.0
ENSG00000117139,1.0
ENSG00000058673,1.0
ENSG00000186007,0.0
ENSG00000170382,0.0
ENSG00000180667,1.0
ENSG00000197721,0.0
ENSG00000203710,0.0
ENSG00000076356,0.0
ENSG00000117595,0.0
ENSG00000143469,0.0
ENSG00000143473,0.0
ENSG00000143493,1.0
ENSG00000066027,1.0
ENSG00000152104,0.0
ENSG00000082482,0.0
ENSG00000067533,0.0
ENSG00000186205,1.0
ENSG00000143507,1.0
ENSG00000203697,0.0
ENSG00000143742,1.0
ENSG00000182827,1.0
ENSG00000143772,0.0
ENSG00000143776,1.0
ENSG00000163050,1.0
ENSG00000203685,0.0
ENSG00000154342,0.0
ENSG00000177614,0.0
ENSG00000135775,1.0
ENSG00000162946,0.0
ENSG00000135749,0.0
