gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000137992,1.0
ENSG00000171735,0.0
ENSG00000090686,1.0
ENSG00000158828,1.0
ENSG00000116560,1.0
ENSG00000142949,1.0
ENSG00000162402,1.0
ENSG00000158966,1.0
ENSG00000142856,0.0
ENSG00000033122,0.0
ENSG00000023909,1.0
ENSG00000154511,1.0
ENSG00000177301,0.0
ENSG00000065135,1.0
ENSG00000143549,1.0
ENSG00000160766,1.0
ENSG00000143226,0.0
ENSG00000185630,1.0
ENSG00000151414,1.0
ENSG00000123685,0.0
ENSG00000185842,0.0
ENSG00000154370,0.0
ENSG00000162849,0.0
ENSG00000175756,1.0
ENSG00000157873,1.0
ENSG00000097021,0.0
ENSG00000171680,1.0
ENSG00000049249,0.0
ENSG00000178585,1.0
ENSG00000175262,0.0
ENSG00000142655,1.0
ENSG00000177674,1.0
ENSG00000116688,1.0
ENSG00000048707,1.0
ENSG00000142621,0.0
ENSG00000037637,0.0
ENSG00000074964,1.0
ENSG00000127481,1.0
ENSG00000162551,0.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000187942,1.0
ENSG00000007968,0.0
ENSG00000169641,1.0
ENSG00000184454,1.0
ENSG00000204178,1.0
ENSG00000117643,0.0
ENSG00000131914,0.0
ENSG00000158195,1.0
ENSG00000186501,1.0
ENSG00000204138,1.0
ENSG00000180198,1.0
ENSG00000116350,1.0
ENSG00000162510,0.0
ENSG00000162520,1.0
ENSG00000116497,0.0
ENSG00000121903,0.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000163877,1.0
ENSG00000196449,1.0
ENSG00000116985,1.0
ENSG00000117013,0.0
ENSG00000177181,0.0
ENSG00000198198,1.0
ENSG00000142945,1.0
ENSG00000117461,0.0
ENSG00000162368,1.0
ENSG00000186160,0.0
ENSG00000132122,0.0
ENSG00000162374,0.0
ENSG00000117859,1.0
ENSG00000078618,1.0
ENSG00000162378,1.0
ENSG00000203995,0.0
