gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000069702,1.0
ENSG00000171735,1.0
ENSG00000131591,1.0
ENSG00000127603,1.0
ENSG00000054118,1.0
ENSG00000121904,0.0
ENSG00000185104,1.0
ENSG00000116171,1.0
ENSG00000172260,0.0
ENSG00000142892,1.0
ENSG00000153904,1.0
ENSG00000016602,0.0
ENSG00000155366,1.0
ENSG00000116793,0.0
ENSG00000162825,1.0
ENSG00000198952,1.0
ENSG00000160766,1.0
ENSG00000120337,0.0
ENSG00000073756,1.0
ENSG00000042781,0.0
ENSG00000182901,0.0
ENSG00000143669,0.0
ENSG00000116984,1.0
ENSG00000175756,1.0
ENSG00000157873,1.0
ENSG00000215912,0.0
ENSG00000049246,1.0
ENSG00000054523,1.0
ENSG00000130939,1.0
ENSG00000130940,1.0
ENSG00000171824,1.0
ENSG00000120949,0.0
ENSG00000204518,0.0
ENSG00000116138,1.0
ENSG00000037637,0.0
ENSG00000065526,1.0
ENSG00000142623,0.0
ENSG00000117154,0.0
ENSG00000162542,1.0
ENSG00000075151,1.0
ENSG00000162551,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000070831,1.0
ENSG00000204219,1.0
ENSG00000184454,1.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000117643,0.0
ENSG00000186501,1.0
ENSG00000126705,1.0
ENSG00000204138,1.0
ENSG00000060656,1.0
ENSG00000116497,0.0
ENSG00000116478,1.0
ENSG00000160062,0.0
ENSG00000116514,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000142687,1.0
ENSG00000126070,0.0
ENSG00000134698,1.0
ENSG00000163873,0.0
ENSG00000196449,1.0
ENSG00000116985,0.0
ENSG00000127124,0.0
ENSG00000198815,1.0
ENSG00000198198,1.0
ENSG00000142945,0.0
ENSG00000085998,1.0
ENSG00000086015,1.0
ENSG00000162368,1.0
ENSG00000162374,0.0
ENSG00000117859,1.0
ENSG00000134744,0.0
ENSG00000157077,0.0
ENSG00000154222,1.0
ENSG00000203995,0.0
