gene_id,GE
ENSG00000142920,0.0
ENSG00000143363,1.0
ENSG00000183814,1.0
ENSG00000090273,1.0
ENSG00000158161,1.0
ENSG00000116560,1.0
ENSG00000142949,0.0
ENSG00000159592,1.0
ENSG00000162607,1.0
ENSG00000172456,0.0
ENSG00000184005,0.0
ENSG00000142892,1.0
ENSG00000154511,1.0
ENSG00000177301,0.0
ENSG00000065183,1.0
ENSG00000162825,0.0
ENSG00000143549,1.0
ENSG00000198952,1.0
ENSG00000151414,1.0
ENSG00000054392,0.0
ENSG00000042781,0.0
ENSG00000185842,0.0
ENSG00000154370,1.0
ENSG00000162849,0.0
ENSG00000008130,1.0
ENSG00000157933,1.0
ENSG00000049249,0.0
ENSG00000049246,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000130939,1.0
ENSG00000130940,1.0
ENSG00000175262,0.0
ENSG00000048707,1.0
ENSG00000189337,0.0
ENSG00000116138,1.0
ENSG00000117115,0.0
ENSG00000142623,0.0
ENSG00000077549,1.0
ENSG00000075151,1.0
ENSG00000162551,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000070831,1.0
ENSG00000007968,0.0
ENSG00000169641,1.0
ENSG00000185436,0.0
ENSG00000001461,1.0
ENSG00000204178,1.0
ENSG00000131914,0.0
ENSG00000158195,1.0
ENSG00000186501,1.0
ENSG00000120656,1.0
ENSG00000180198,1.0
ENSG00000162510,0.0
ENSG00000116497,0.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000160062,0.0
ENSG00000116514,1.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000126070,0.0
ENSG00000163873,0.0
ENSG00000163877,1.0
ENSG00000116985,0.0
ENSG00000010803,1.0
ENSG00000127124,0.0
ENSG00000066056,1.0
ENSG00000079277,1.0
ENSG00000117461,1.0
ENSG00000086015,1.0
ENSG00000186160,0.0
ENSG00000132122,0.0
ENSG00000162374,0.0
ENSG00000085832,1.0
ENSG00000085831,0.0
ENSG00000157077,1.0
ENSG00000203995,0.0
ENSG00000157193,0.0
ENSG00000021852,0.0
ENSG00000162409,1.0
ENSG00000187889,1.0
ENSG00000132849,1.0
ENSG00000162433,1.0
ENSG00000142864,1.0
ENSG00000116704,0.0
ENSG00000152763,0.0
ENSG00000118454,1.0
ENSG00000116783,1.0
ENSG00000057468,0.0
ENSG00000162614,1.0
ENSG00000142875,1.0
ENSG00000137941,0.0
ENSG00000162642,1.0
ENSG00000065243,1.0
ENSG00000171492,1.0
ENSG00000137936,1.0
ENSG00000117528,1.0
ENSG00000117569,1.0
ENSG00000162627,1.0
ENSG00000117600,0.0
ENSG00000221986,0.0
ENSG00000134184,1.0
ENSG00000116396,0.0
ENSG00000121933,0.0
ENSG00000156171,1.0
ENSG00000171385,1.0
ENSG00000198799,1.0
ENSG00000188761,0.0
ENSG00000134259,1.0
ENSG00000134198,0.0
ENSG00000163393,0.0
ENSG00000198162,1.0
ENSG00000134256,0.0
ENSG00000116874,1.0
ENSG00000178104,1.0
ENSG00000131781,0.0
ENSG00000188092,0.0
ENSG00000143420,1.0
ENSG00000163125,1.0
ENSG00000163131,1.0
ENSG00000143367,0.0
ENSG00000143376,1.0
ENSG00000143614,1.0
ENSG00000160712,1.0
ENSG00000163346,1.0
ENSG00000132718,1.0
ENSG00000116539,1.0
ENSG00000160838,0.0
ENSG00000073754,0.0
ENSG00000085552,0.0
ENSG00000177807,0.0
ENSG00000122218,1.0
ENSG00000181036,0.0
ENSG00000162733,1.0
ENSG00000143248,1.0
ENSG00000143179,1.0
ENSG00000188859,0.0
ENSG00000143155,1.0
ENSG00000075945,1.0
ENSG00000117533,1.0
ENSG00000152061,1.0
ENSG00000116161,1.0
ENSG00000116147,0.0
ENSG00000152092,0.0
ENSG00000169905,1.0
ENSG00000121454,0.0
ENSG00000153029,0.0
ENSG00000143324,1.0
ENSG00000198216,0.0
ENSG00000135862,1.0
ENSG00000143344,1.0
ENSG00000116668,0.0
ENSG00000157181,1.0
ENSG00000143341,0.0
ENSG00000116711,0.0
ENSG00000162670,0.0
ENSG00000134371,1.0
ENSG00000162687,0.0
ENSG00000118200,1.0
ENSG00000163395,0.0
ENSG00000143858,0.0
ENSG00000143847,1.0
ENSG00000117139,0.0
ENSG00000058668,1.0
ENSG00000143850,1.0
ENSG00000170382,0.0
ENSG00000162894,0.0
ENSG00000180667,1.0
ENSG00000076356,1.0
ENSG00000117595,1.0
ENSG00000143473,0.0
ENSG00000136636,1.0
ENSG00000092978,0.0
ENSG00000067533,1.0
ENSG00000154309,0.0
ENSG00000203697,0.0
ENSG00000143786,0.0
ENSG00000143742,1.0
ENSG00000154380,1.0
ENSG00000182827,1.0
ENSG00000143776,1.0
ENSG00000203685,0.0
ENSG00000181450,0.0
ENSG00000154342,0.0
ENSG00000116574,0.0
ENSG00000177614,0.0
ENSG00000135775,1.0
ENSG00000119283,0.0
ENSG00000183780,0.0
ENSG00000173726,1.0
ENSG00000054267,1.0
ENSG00000162885,1.0
ENSG00000119285,1.0
ENSG00000155816,0.0
ENSG00000117009,0.0
ENSG00000180287,0.0
ENSG00000143702,1.0
ENSG00000054282,1.0
ENSG00000035687,1.0
ENSG00000196418,0.0
ENSG00000153207,1.0
ENSG00000135747,0.0
ENSG00000196071,0.0
ENSG00000186092,0.0
ENSG00000237613,0.0
ENSG00000187961,0.0
ENSG00000187634,0.0
ENSG00000187642,1.0
ENSG00000188290,1.0
ENSG00000127054,1.0
ENSG00000162572,0.0
ENSG00000169962,0.0
ENSG00000224051,1.0
ENSG00000179403,1.0
ENSG00000197785,1.0
ENSG00000205090,0.0
ENSG00000197530,1.0
ENSG00000189409,1.0
ENSG00000215790,1.0
ENSG00000189339,1.0
ENSG00000187730,0.0
ENSG00000142609,0.0
ENSG00000197921,0.0
ENSG00000157870,1.0
ENSG00000169717,0.0
ENSG00000130762,0.0
ENSG00000130764,1.0
ENSG00000158286,1.0
ENSG00000187017,0.0
ENSG00000069812,0.0
ENSG00000204859,1.0
ENSG00000049245,1.0
ENSG00000049247,0.0
ENSG00000116288,1.0
ENSG00000074800,1.0
ENSG00000131686,0.0
ENSG00000142583,0.0
ENSG00000171621,1.0
ENSG00000179840,0.0
ENSG00000171608,0.0
ENSG00000160049,1.0
ENSG00000241563,0.0
ENSG00000120948,1.0
ENSG00000171819,0.0
ENSG00000204624,0.0
ENSG00000132879,1.0
ENSG00000011021,1.0
ENSG00000120937,1.0
ENSG00000083444,1.0
ENSG00000162496,1.0
ENSG00000188984,0.0
ENSG00000116726,0.0
ENSG00000239810,0.0
ENSG00000179172,0.0
ENSG00000232423,0.0
ENSG00000204510,0.0
ENSG00000182330,0.0
ENSG00000204480,0.0
ENSG00000204478,0.0
ENSG00000204479,0.0
ENSG00000116731,1.0
ENSG00000171729,0.0
ENSG00000132906,1.0
ENSG00000142634,1.0
ENSG00000197312,1.0
ENSG00000215695,1.0
ENSG00000116786,1.0
ENSG00000162460,0.0
ENSG00000183888,0.0
ENSG00000173641,1.0
ENSG00000142619,0.0
ENSG00000179023,0.0
ENSG00000127463,1.0
ENSG00000053372,1.0
ENSG00000158747,1.0
ENSG00000173436,1.0
ENSG00000169914,0.0
ENSG00000127472,1.0
ENSG00000117215,0.0
ENSG00000162543,0.0
ENSG00000090432,1.0
ENSG00000183114,0.0
ENSG00000158825,0.0
ENSG00000244038,1.0
ENSG00000070886,0.0
ENSG00000173372,1.0
ENSG00000173369,1.0
ENSG00000004487,1.0
ENSG00000179546,0.0
ENSG00000125944,1.0
ENSG00000117318,1.0
ENSG00000011007,1.0
ENSG00000011009,1.0
ENSG00000142661,1.0
ENSG00000133226,1.0
ENSG00000117614,1.0
ENSG00000127423,0.0
ENSG00000117640,1.0
ENSG00000142684,1.0
ENSG00000176083,0.0
ENSG00000176092,0.0
ENSG00000060642,0.0
ENSG00000175793,0.0
ENSG00000090020,1.0
ENSG00000181773,0.0
ENSG00000142765,0.0
ENSG00000142733,1.0
ENSG00000117751,1.0
ENSG00000009780,0.0
ENSG00000158156,1.0
ENSG00000117748,1.0
ENSG00000130770,1.0
ENSG00000162419,0.0
ENSG00000162512,1.0
ENSG00000084628,0.0
ENSG00000060688,1.0
ENSG00000162517,1.0
ENSG00000121764,0.0
ENSG00000084636,0.0
ENSG00000182866,0.0
ENSG00000183615,1.0
ENSG00000160058,1.0
ENSG00000134684,1.0
ENSG00000176256,0.0
ENSG00000142698,0.0
ENSG00000187513,1.0
ENSG00000197056,0.0
ENSG00000020129,1.0
ENSG00000142686,1.0
ENSG00000092850,0.0
ENSG00000171812,0.0
ENSG00000119535,0.0
ENSG00000163875,1.0
ENSG00000134697,1.0
ENSG00000169218,0.0
ENSG00000185090,0.0
ENSG00000183317,0.0
ENSG00000197982,1.0
ENSG00000188786,1.0
ENSG00000185668,0.0
ENSG00000183520,1.0
ENSG00000183431,1.0
ENSG00000214114,1.0
ENSG00000174574,1.0
ENSG00000116983,0.0
ENSG00000116981,0.0
ENSG00000043514,1.0
ENSG00000131236,1.0
ENSG00000164002,0.0
ENSG00000117010,0.0
ENSG00000066136,1.0
ENSG00000197273,0.0
ENSG00000186409,0.0
ENSG00000117385,1.0
ENSG00000065978,1.0
ENSG00000171960,1.0
ENSG00000164010,0.0
ENSG00000186973,0.0
ENSG00000178922,1.0
ENSG00000066135,1.0
ENSG00000159214,0.0
ENSG00000171872,0.0
ENSG00000188396,0.0
ENSG00000132773,1.0
ENSG00000159588,0.0
ENSG00000197429,1.0
ENSG00000117472,0.0
ENSG00000173660,1.0
ENSG00000142961,1.0
ENSG00000142973,1.0
ENSG00000187048,0.0
ENSG00000162366,0.0
ENSG00000162367,0.0
ENSG00000123473,0.0
ENSG00000186564,0.0
ENSG00000162373,0.0
ENSG00000142700,0.0
ENSG00000123080,1.0
ENSG00000123091,1.0
ENSG00000198841,1.0
ENSG00000116157,1.0
ENSG00000162377,1.0
ENSG00000174348,1.0
ENSG00000203985,0.0
ENSG00000198711,0.0
ENSG00000162396,1.0
ENSG00000162398,0.0
ENSG00000116133,1.0
ENSG00000157131,0.0
ENSG00000184292,0.0
ENSG00000162601,1.0
ENSG00000162598,0.0
ENSG00000177414,0.0
ENSG00000203963,0.0
ENSG00000081985,0.0
ENSG00000162595,1.0
ENSG00000116745,0.0
ENSG00000116754,1.0
ENSG00000116761,0.0
ENSG00000197568,0.0
ENSG00000162623,1.0
ENSG00000137955,1.0
ENSG00000122420,0.0
ENSG00000117151,0.0
ENSG00000117133,1.0
ENSG00000055732,0.0
ENSG00000097096,0.0
ENSG00000142867,1.0
ENSG00000016490,0.0
ENSG00000097033,1.0
ENSG00000213516,1.0
ENSG00000117226,0.0
ENSG00000154451,0.0
ENSG00000183347,0.0
ENSG00000143032,0.0
ENSG00000122482,1.0
ENSG00000097046,0.0
ENSG00000162676,0.0
ENSG00000137962,1.0
ENSG00000117525,1.0
ENSG00000152078,1.0
ENSG00000162688,1.0
ENSG00000117620,0.0
ENSG00000122477,1.0
ENSG00000162695,0.0
ENSG00000117543,1.0
ENSG00000170989,1.0
ENSG00000196427,0.0
ENSG00000085491,1.0
ENSG00000134186,1.0
ENSG00000162639,0.0
ENSG00000162641,0.0
ENSG00000143126,0.0
ENSG00000134243,1.0
ENSG00000143028,1.0
ENSG00000198758,0.0
ENSG00000168710,1.0
ENSG00000143093,1.0
ENSG00000197106,0.0
ENSG00000134248,1.0
ENSG00000168679,0.0
ENSG00000143125,0.0
ENSG00000177272,0.0
ENSG00000162777,0.0
ENSG00000064886,0.0
ENSG00000134216,0.0
ENSG00000143110,0.0
ENSG00000064703,1.0
ENSG00000155363,1.0
ENSG00000116489,1.0
ENSG00000155367,1.0
ENSG00000134242,0.0
ENSG00000081019,0.0
ENSG00000134262,1.0
ENSG00000118655,0.0
ENSG00000116752,1.0
ENSG00000009307,1.0
ENSG00000116748,0.0
ENSG00000134200,0.0
ENSG00000177551,0.0
ENSG00000134247,1.0
ENSG00000116830,0.0
ENSG00000092607,0.0
ENSG00000203857,0.0
ENSG00000092621,0.0
ENSG00000134193,0.0
ENSG00000236334,0.0
ENSG00000121851,1.0
ENSG00000198483,0.0
ENSG00000203814,0.0
ENSG00000203812,1.0
ENSG00000184270,0.0
ENSG00000143368,1.0
ENSG00000023902,1.0
ENSG00000117360,1.0
ENSG00000117362,1.0
ENSG00000143382,1.0
ENSG00000143452,0.0
ENSG00000143437,1.0
ENSG00000143434,1.0
ENSG00000163141,0.0
ENSG00000163154,0.0
ENSG00000159352,1.0
ENSG00000143450,0.0
ENSG00000159445,1.0
ENSG00000197747,1.0
ENSG00000159450,0.0
ENSG00000197915,0.0
ENSG00000143631,0.0
ENSG00000143520,0.0
ENSG00000169509,0.0
ENSG00000185962,0.0
ENSG00000187180,0.0
ENSG00000244057,0.0
ENSG00000187238,0.0
ENSG00000198854,0.0
ENSG00000172155,0.0
ENSG00000186844,0.0
ENSG00000186226,0.0
ENSG00000169474,0.0
ENSG00000169469,0.0
ENSG00000196805,0.0
ENSG00000163220,1.0
ENSG00000159527,0.0
ENSG00000163218,0.0
ENSG00000143556,0.0
ENSG00000189171,1.0
ENSG00000196420,0.0
ENSG00000143553,1.0
ENSG00000143545,1.0
ENSG00000198837,1.0
ENSG00000143578,0.0
ENSG00000143543,1.0
ENSG00000143612,1.0
ENSG00000143569,1.0
ENSG00000163344,1.0
ENSG00000163357,0.0
