gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000137992,1.0
ENSG00000067606,1.0
ENSG00000116237,1.0
ENSG00000134644,1.0
ENSG00000117632,1.0
ENSG00000187147,1.0
ENSG00000185104,1.0
ENSG00000162599,0.0
ENSG00000158966,1.0
ENSG00000162607,1.0
ENSG00000142892,1.0
ENSG00000016602,0.0
ENSG00000177301,0.0
ENSG00000116793,1.0
ENSG00000065183,1.0
ENSG00000134250,1.0
ENSG00000120337,0.0
ENSG00000117501,0.0
ENSG00000116698,1.0
ENSG00000054392,1.0
ENSG00000154370,1.0
ENSG00000177174,0.0
ENSG00000185420,1.0
ENSG00000184163,0.0
ENSG00000157873,0.0
ENSG00000162591,1.0
ENSG00000069424,0.0
ENSG00000142599,1.0
ENSG00000171603,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000116688,1.0
ENSG00000204518,0.0
ENSG00000189337,0.0
ENSG00000116138,1.0
ENSG00000142623,0.0
ENSG00000127481,1.0
ENSG00000077549,1.0
ENSG00000009709,0.0
ENSG00000169991,0.0
ENSG00000075151,1.0
ENSG00000162551,1.0
ENSG00000127483,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000184454,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000131914,1.0
ENSG00000186501,1.0
ENSG00000126705,1.0
ENSG00000204138,1.0
ENSG00000060656,1.0
ENSG00000162520,0.0
ENSG00000116478,1.0
ENSG00000160062,1.0
ENSG00000116514,1.0
ENSG00000121903,0.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000116819,0.0
ENSG00000196182,1.0
ENSG00000163873,0.0
ENSG00000183682,0.0
ENSG00000117000,1.0
ENSG00000117013,0.0
ENSG00000243710,0.0
ENSG00000198198,0.0
ENSG00000117419,1.0
ENSG00000085998,1.0
ENSG00000086015,1.0
ENSG00000162368,1.0
ENSG00000085832,1.0
ENSG00000085831,0.0
ENSG00000162378,1.0
ENSG00000154222,0.0
ENSG00000203995,0.0
ENSG00000174332,0.0
