gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000069702,1.0
ENSG00000116237,1.0
ENSG00000090686,1.0
ENSG00000133216,0.0
ENSG00000054118,1.0
ENSG00000116560,1.0
ENSG00000116171,1.0
ENSG00000162599,1.0
ENSG00000172456,0.0
ENSG00000171488,1.0
ENSG00000153904,0.0
ENSG00000023909,1.0
ENSG00000116473,1.0
ENSG00000065183,1.0
ENSG00000162825,0.0
ENSG00000143549,1.0
ENSG00000198952,1.0
ENSG00000120337,0.0
ENSG00000177888,1.0
ENSG00000185842,0.0
ENSG00000154370,1.0
ENSG00000177174,0.0
ENSG00000185420,1.0
ENSG00000162849,0.0
ENSG00000008130,1.0
ENSG00000196581,0.0
ENSG00000069424,1.0
ENSG00000142599,1.0
ENSG00000171603,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000116688,1.0
ENSG00000048707,1.0
ENSG00000142621,0.0
ENSG00000117122,1.0
ENSG00000117115,0.0
ENSG00000074964,1.0
ENSG00000117148,0.0
ENSG00000127481,1.0
ENSG00000077549,1.0
ENSG00000169991,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000187942,0.0
ENSG00000007968,0.0
ENSG00000204178,1.0
ENSG00000117643,1.0
ENSG00000158195,1.0
ENSG00000126705,1.0
ENSG00000116350,1.0
ENSG00000184007,1.0
ENSG00000162520,1.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000126070,0.0
ENSG00000196182,1.0
ENSG00000204084,1.0
ENSG00000183682,0.0
ENSG00000116985,0.0
ENSG00000117000,0.0
ENSG00000117013,0.0
ENSG00000177181,0.0
ENSG00000066056,0.0
ENSG00000126091,1.0
ENSG00000142945,1.0
ENSG00000070785,1.0
ENSG00000079277,1.0
ENSG00000162368,1.0
ENSG00000162374,0.0
ENSG00000134744,0.0
ENSG00000162378,1.0
ENSG00000154222,1.0
ENSG00000081870,1.0
ENSG00000021852,0.0
