gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000137992,1.0
ENSG00000171735,0.0
ENSG00000090686,1.0
ENSG00000159023,1.0
ENSG00000142949,1.0
ENSG00000187147,1.0
ENSG00000116205,1.0
ENSG00000158966,0.0
ENSG00000162607,1.0
ENSG00000184005,0.0
ENSG00000153904,1.0
ENSG00000023909,1.0
ENSG00000155366,1.0
ENSG00000116793,0.0
ENSG00000162825,1.0
ENSG00000198952,1.0
ENSG00000160766,1.0
ENSG00000185630,0.0
ENSG00000177888,1.0
ENSG00000042781,0.0
ENSG00000182901,0.0
ENSG00000143669,1.0
ENSG00000177174,0.0
ENSG00000162714,1.0
ENSG00000175756,1.0
ENSG00000169598,0.0
ENSG00000180758,1.0
ENSG00000130939,1.0
ENSG00000130940,0.0
ENSG00000171824,1.0
ENSG00000198793,1.0
ENSG00000175262,0.0
ENSG00000142655,1.0
ENSG00000189337,0.0
ENSG00000065526,1.0
ENSG00000117122,1.0
ENSG00000142623,0.0
ENSG00000117154,0.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000007968,0.0
ENSG00000204219,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000117643,0.0
ENSG00000131914,0.0
ENSG00000142669,1.0
ENSG00000186501,1.0
ENSG00000126705,0.0
ENSG00000120656,1.0
ENSG00000060656,1.0
ENSG00000116350,1.0
ENSG00000162520,1.0
ENSG00000025800,1.0
ENSG00000121903,0.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000126070,1.0
ENSG00000196182,1.0
ENSG00000163873,0.0
ENSG00000163877,1.0
ENSG00000116985,0.0
ENSG00000117000,1.0
ENSG00000127124,0.0
ENSG00000126091,1.0
ENSG00000070785,1.0
ENSG00000162415,0.0
ENSG00000070759,0.0
ENSG00000186160,0.0
ENSG00000132122,0.0
ENSG00000085832,1.0
ENSG00000078618,1.0
ENSG00000085831,0.0
ENSG00000134744,1.0
ENSG00000157077,1.0
