gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000137992,1.0
ENSG00000171735,0.0
ENSG00000090686,1.0
ENSG00000159023,1.0
ENSG00000187147,1.0
ENSG00000159592,1.0
ENSG00000169213,0.0
ENSG00000162607,1.0
ENSG00000116678,1.0
ENSG00000033122,0.0
ENSG00000016602,0.0
ENSG00000177301,0.0
ENSG00000155366,1.0
ENSG00000116793,1.0
ENSG00000134250,1.0
ENSG00000160766,1.0
ENSG00000116698,1.0
ENSG00000057252,1.0
ENSG00000196482,0.0
ENSG00000042781,0.0
ENSG00000185842,0.0
ENSG00000136628,1.0
ENSG00000185420,1.0
ENSG00000175756,1.0
ENSG00000157873,1.0
ENSG00000215912,0.0
ENSG00000049239,1.0
ENSG00000054523,0.0
ENSG00000130940,0.0
ENSG00000171824,1.0
ENSG00000198793,1.0
ENSG00000142655,1.0
ENSG00000177674,1.0
ENSG00000204518,0.0
ENSG00000117122,0.0
ENSG00000117115,0.0
ENSG00000127481,1.0
ENSG00000077549,1.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000187942,1.0
ENSG00000007968,0.0
ENSG00000204219,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000117643,0.0
ENSG00000131914,0.0
ENSG00000142669,1.0
ENSG00000186501,1.0
ENSG00000126705,1.0
ENSG00000180198,1.0
ENSG00000060656,0.0
ENSG00000116350,1.0
ENSG00000162520,1.0
ENSG00000025800,1.0
ENSG00000121903,0.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000126070,1.0
ENSG00000196182,1.0
ENSG00000163873,0.0
ENSG00000163877,1.0
ENSG00000116954,1.0
ENSG00000117013,0.0
ENSG00000177181,0.0
ENSG00000066056,1.0
ENSG00000126091,1.0
ENSG00000086015,1.0
ENSG00000186160,0.0
ENSG00000132122,1.0
ENSG00000162374,0.0
ENSG00000085832,1.0
ENSG00000078618,1.0
ENSG00000085831,0.0
ENSG00000157077,0.0
ENSG00000157193,1.0
