gene_id,GE
ENSG00000157191,1.0
ENSG00000142920,0.0
ENSG00000067606,1.0
ENSG00000116237,1.0
ENSG00000131591,0.0
ENSG00000117632,1.0
ENSG00000127603,1.0
ENSG00000159592,1.0
ENSG00000173406,1.0
ENSG00000142856,1.0
ENSG00000116678,0.0
ENSG00000184005,1.0
ENSG00000016602,0.0
ENSG00000023909,1.0
ENSG00000116793,1.0
ENSG00000065183,1.0
ENSG00000134250,1.0
ENSG00000162825,0.0
ENSG00000120337,0.0
ENSG00000075391,1.0
ENSG00000054392,0.0
ENSG00000123685,0.0
ENSG00000042781,0.0
ENSG00000185420,0.0
ENSG00000162714,1.0
ENSG00000157933,1.0
ENSG00000196581,0.0
ENSG00000069424,0.0
ENSG00000171680,1.0
ENSG00000049246,0.0
ENSG00000054523,1.0
ENSG00000175262,0.0
ENSG00000120949,1.0
ENSG00000177674,1.0
ENSG00000116688,1.0
ENSG00000048707,0.0
ENSG00000116138,1.0
ENSG00000127481,1.0
ENSG00000077549,1.0
ENSG00000009709,0.0
ENSG00000169991,0.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000007968,0.0
ENSG00000169641,1.0
ENSG00000204219,0.0
ENSG00000185436,0.0
ENSG00000001461,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000158195,1.0
ENSG00000186501,1.0
ENSG00000120656,1.0
ENSG00000204138,1.0
ENSG00000116350,1.0
ENSG00000162510,0.0
ENSG00000184007,1.0
ENSG00000025800,1.0
ENSG00000160062,1.0
ENSG00000134686,0.0
ENSG00000116819,0.0
ENSG00000163877,1.0
ENSG00000196449,1.0
ENSG00000204084,1.0
ENSG00000117000,1.0
ENSG00000010803,1.0
ENSG00000117013,0.0
ENSG00000127124,0.0
ENSG00000243710,0.0
ENSG00000066056,0.0
ENSG00000117419,1.0
ENSG00000126091,0.0
ENSG00000162415,0.0
ENSG00000085998,1.0
ENSG00000186160,0.0
ENSG00000085832,1.0
ENSG00000203995,0.0
ENSG00000157193,1.0
ENSG00000174332,0.0
ENSG00000058804,1.0
ENSG00000157216,1.0
ENSG00000162600,1.0
ENSG00000116641,1.0
ENSG00000162437,1.0
ENSG00000116675,0.0
ENSG00000172380,1.0
ENSG00000066557,1.0
ENSG00000050628,0.0
ENSG00000117114,1.0
ENSG00000203943,0.0
ENSG00000153936,1.0
ENSG00000122484,1.0
ENSG00000067208,0.0
ENSG00000143033,1.0
ENSG00000117528,1.0
ENSG00000143036,0.0
ENSG00000188641,0.0
ENSG00000156875,1.0
ENSG00000118733,0.0
ENSG00000060718,1.0
ENSG00000174876,0.0
ENSG00000187733,0.0
ENSG00000085433,0.0
ENSG00000116266,1.0
ENSG00000134184,1.0
ENSG00000007341,0.0
ENSG00000171385,0.0
ENSG00000198799,1.0
ENSG00000081026,0.0
ENSG00000134259,0.0
ENSG00000134198,1.0
ENSG00000163399,1.0
ENSG00000143061,1.0
ENSG00000116824,0.0
ENSG00000134258,0.0
ENSG00000155761,0.0
ENSG00000116882,0.0
ENSG00000143374,1.0
ENSG00000163125,1.0
ENSG00000136631,1.0
ENSG00000143442,1.0
ENSG00000143614,1.0
ENSG00000143603,0.0
ENSG00000163346,1.0
ENSG00000160789,1.0
