gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000069702,1.0
ENSG00000171735,1.0
ENSG00000090686,1.0
ENSG00000127603,1.0
ENSG00000054118,1.0
ENSG00000121904,0.0
ENSG00000185104,1.0
ENSG00000116171,1.0
ENSG00000116678,1.0
ENSG00000033122,0.0
ENSG00000184005,1.0
ENSG00000153904,1.0
ENSG00000155366,1.0
ENSG00000065135,1.0
ENSG00000065183,1.0
ENSG00000174827,0.0
ENSG00000120337,0.0
ENSG00000117501,0.0
ENSG00000116698,1.0
ENSG00000136628,1.0
ENSG00000143669,0.0
ENSG00000116984,1.0
ENSG00000162849,1.0
ENSG00000184163,0.0
ENSG00000157873,0.0
ENSG00000162591,1.0
ENSG00000069424,0.0
ENSG00000171603,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000130939,1.0
ENSG00000048707,1.0
ENSG00000204518,0.0
ENSG00000189337,0.0
ENSG00000116138,1.0
ENSG00000117115,0.0
ENSG00000117148,0.0
ENSG00000077549,1.0
ENSG00000009709,0.0
ENSG00000169991,1.0
ENSG00000075151,1.0
ENSG00000162551,1.0
ENSG00000127483,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000001461,1.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000117643,0.0
ENSG00000158195,1.0
ENSG00000186501,1.0
ENSG00000120656,1.0
ENSG00000180198,1.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000160062,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000146463,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000163873,0.0
ENSG00000204084,1.0
ENSG00000183682,0.0
ENSG00000010803,1.0
ENSG00000117013,0.0
ENSG00000177181,0.0
ENSG00000142945,1.0
ENSG00000162415,0.0
ENSG00000079277,0.0
ENSG00000085998,1.0
ENSG00000117461,1.0
ENSG00000162368,1.0
ENSG00000078618,1.0
ENSG00000157193,1.0
ENSG00000174332,0.0
ENSG00000058804,1.0
ENSG00000162390,0.0
