gene_id,GE
ENSG00000169504,1.0
ENSG00000162426,0.0
ENSG00000116667,1.0
ENSG00000183814,0.0
ENSG00000159023,1.0
ENSG00000134644,1.0
ENSG00000116560,1.0
ENSG00000159592,1.0
ENSG00000158966,0.0
ENSG00000172456,0.0
ENSG00000142892,1.0
ENSG00000153904,1.0
ENSG00000023909,1.0
ENSG00000065135,1.0
ENSG00000197959,0.0
ENSG00000120332,0.0
ENSG00000116698,1.0
ENSG00000057252,1.0
ENSG00000151414,1.0
ENSG00000196482,0.0
ENSG00000042781,0.0
ENSG00000069248,1.0
ENSG00000154370,1.0
ENSG00000184163,0.0
ENSG00000157933,1.0
ENSG00000157873,0.0
ENSG00000169598,1.0
ENSG00000162592,0.0
ENSG00000171680,0.0
ENSG00000180758,0.0
ENSG00000049239,1.0
ENSG00000142599,0.0
ENSG00000171603,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000171824,1.0
ENSG00000142655,1.0
ENSG00000048707,1.0
ENSG00000189337,0.0
ENSG00000037637,1.0
ENSG00000117154,0.0
ENSG00000169991,1.0
ENSG00000162542,1.0
ENSG00000075151,1.0
ENSG00000162551,0.0
ENSG00000127483,1.0
ENSG00000142798,1.0
ENSG00000070831,1.0
ENSG00000187942,0.0
ENSG00000204178,1.0
ENSG00000131914,0.0
ENSG00000120656,1.0
ENSG00000204138,1.0
ENSG00000116478,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000163873,0.0
ENSG00000183682,0.0
ENSG00000116985,0.0
ENSG00000198198,0.0
ENSG00000142945,1.0
ENSG00000162415,0.0
ENSG00000078618,1.0
ENSG00000085831,0.0
ENSG00000157077,1.0
ENSG00000154222,1.0
ENSG00000203995,0.0
ENSG00000174332,0.0
ENSG00000162390,0.0
ENSG00000215883,0.0
ENSG00000162407,1.0
ENSG00000187889,0.0
ENSG00000134709,0.0
ENSG00000132854,0.0
ENSG00000125703,1.0
ENSG00000116641,1.0
ENSG00000185483,1.0
ENSG00000116675,0.0
ENSG00000116704,1.0
ENSG00000152760,0.0
ENSG00000162594,0.0
ENSG00000172380,1.0
ENSG00000116729,1.0
ENSG00000162620,0.0
ENSG00000116783,0.0
ENSG00000162614,1.0
ENSG00000154027,1.0
ENSG00000137960,0.0
ENSG00000117114,1.0
ENSG00000142875,1.0
ENSG00000203943,0.0
ENSG00000137941,1.0
ENSG00000162643,0.0
ENSG00000153898,0.0
ENSG00000137975,0.0
ENSG00000162654,0.0
ENSG00000122484,1.0
ENSG00000143036,0.0
ENSG00000188641,1.0
ENSG00000162627,1.0
ENSG00000060718,0.0
ENSG00000085433,1.0
ENSG00000221986,0.0
ENSG00000121957,1.0
ENSG00000116266,1.0
ENSG00000134184,1.0
ENSG00000116396,0.0
ENSG00000121933,0.0
ENSG00000156171,1.0
ENSG00000171385,1.0
ENSG00000143079,1.0
ENSG00000081026,1.0
ENSG00000175984,0.0
ENSG00000118729,0.0
ENSG00000134256,0.0
ENSG00000155761,0.0
ENSG00000188610,0.0
ENSG00000188092,1.0
ENSG00000163125,1.0
ENSG00000136631,1.0
ENSG00000143376,1.0
ENSG00000143373,1.0
ENSG00000143552,0.0
ENSG00000163346,1.0
ENSG00000116539,1.0
ENSG00000163518,0.0
ENSG00000163565,1.0
ENSG00000177807,0.0
ENSG00000143318,0.0
ENSG00000143256,1.0
ENSG00000198929,0.0
ENSG00000118217,1.0
ENSG00000162733,1.0
ENSG00000143228,1.0
ENSG00000143248,1.0
ENSG00000143179,1.0
ENSG00000188859,0.0
ENSG00000143190,0.0
ENSG00000143158,1.0
ENSG00000143164,1.0
ENSG00000143156,1.0
ENSG00000075945,1.0
ENSG00000203740,0.0
ENSG00000094963,1.0
ENSG00000135870,1.0
ENSG00000162753,0.0
ENSG00000116161,1.0
ENSG00000116183,0.0
ENSG00000116191,1.0
ENSG00000135837,1.0
ENSG00000169905,1.0
ENSG00000121454,0.0
ENSG00000153029,1.0
ENSG00000198216,0.0
ENSG00000157064,0.0
ENSG00000135829,1.0
ENSG00000198860,1.0
ENSG00000143341,1.0
ENSG00000116711,1.0
ENSG00000213047,0.0
ENSG00000081237,0.0
ENSG00000116833,0.0
ENSG00000118193,1.0
ENSG00000081248,0.0
ENSG00000143862,1.0
ENSG00000198700,1.0
ENSG00000143858,0.0
ENSG00000058673,1.0
ENSG00000143850,0.0
ENSG00000186007,0.0
ENSG00000133059,1.0
ENSG00000170382,0.0
ENSG00000180667,0.0
ENSG00000203710,0.0
ENSG00000076356,0.0
ENSG00000143473,0.0
ENSG00000123684,1.0
ENSG00000136636,1.0
ENSG00000082482,1.0
ENSG00000067533,1.0
ENSG00000116141,0.0
ENSG00000118873,1.0
ENSG00000154309,1.0
ENSG00000154305,1.0
ENSG00000143502,0.0
ENSG00000203697,0.0
ENSG00000143514,1.0
ENSG00000154380,1.0
ENSG00000143772,1.0
ENSG00000143776,1.0
ENSG00000154358,0.0
ENSG00000181450,0.0
ENSG00000135763,1.0
ENSG00000177614,0.0
ENSG00000143643,1.0
ENSG00000135749,1.0
ENSG00000173726,1.0
ENSG00000168243,0.0
ENSG00000116962,1.0
ENSG00000119285,1.0
ENSG00000116977,1.0
ENSG00000186197,0.0
ENSG00000198626,0.0
ENSG00000117009,0.0
ENSG00000143702,1.0
ENSG00000121644,1.0
ENSG00000035687,1.0
ENSG00000153207,1.0
ENSG00000135747,0.0
ENSG00000162711,0.0
ENSG00000237613,0.0
ENSG00000230178,0.0
ENSG00000187642,0.0
ENSG00000188290,0.0
ENSG00000186891,0.0
ENSG00000186827,0.0
ENSG00000162576,1.0
ENSG00000127054,1.0
ENSG00000215915,0.0
ENSG00000179403,0.0
ENSG00000197785,1.0
ENSG00000205090,0.0
ENSG00000160075,1.0
ENSG00000187730,0.0
ENSG00000178821,0.0
ENSG00000162585,0.0
ENSG00000157916,1.0
ENSG00000149527,0.0
ENSG00000197921,0.0
ENSG00000157870,1.0
ENSG00000142606,0.0
ENSG00000130764,1.0
ENSG00000158286,0.0
ENSG00000158292,1.0
ENSG00000173673,0.0
ENSG00000162413,1.0
ENSG00000204859,0.0
ENSG00000041988,0.0
ENSG00000049247,0.0
ENSG00000074800,1.0
ENSG00000197241,0.0
ENSG00000171621,1.0
ENSG00000009724,0.0
ENSG00000120948,1.0
ENSG00000204624,0.0
ENSG00000162490,0.0
ENSG00000116661,0.0
ENSG00000116685,1.0
ENSG00000083444,1.0
ENSG00000116691,0.0
ENSG00000028137,1.0
ENSG00000157330,0.0
ENSG00000187545,0.0
ENSG00000120952,0.0
ENSG00000116721,0.0
ENSG00000204510,0.0
ENSG00000204480,0.0
ENSG00000162494,0.0
ENSG00000116731,1.0
ENSG00000162438,0.0
ENSG00000197312,1.0
ENSG00000215695,1.0
ENSG00000162458,1.0
ENSG00000162461,0.0
ENSG00000162460,0.0
ENSG00000183888,0.0
ENSG00000186510,0.0
ENSG00000132881,0.0
ENSG00000142632,0.0
ENSG00000055070,1.0
ENSG00000142619,0.0
ENSG00000179002,0.0
ENSG00000159423,1.0
ENSG00000127463,1.0
ENSG00000053372,1.0
ENSG00000178828,0.0
ENSG00000127472,0.0
ENSG00000158816,0.0
ENSG00000090432,1.0
ENSG00000158825,0.0
ENSG00000117245,0.0
ENSG00000076864,0.0
ENSG00000159189,0.0
ENSG00000125945,1.0
ENSG00000125944,1.0
ENSG00000249087,0.0
ENSG00000117308,1.0
ENSG00000179163,1.0
ENSG00000011009,1.0
ENSG00000189266,1.0
ENSG00000142661,0.0
ENSG00000133226,1.0
ENSG00000020633,0.0
ENSG00000117616,1.0
ENSG00000183726,1.0
ENSG00000157978,1.0
ENSG00000127423,0.0
ENSG00000182749,1.0
ENSG00000158006,1.0
ENSG00000158008,0.0
ENSG00000188782,0.0
ENSG00000197245,0.0
ENSG00000176083,0.0
ENSG00000158062,0.0
ENSG00000169442,0.0
ENSG00000176092,0.0
ENSG00000117713,1.0
ENSG00000204160,1.0
ENSG00000175793,0.0
ENSG00000142784,1.0
ENSG00000181773,0.0
ENSG00000126709,1.0
ENSG00000009780,1.0
ENSG00000117758,1.0
ENSG00000130766,1.0
ENSG00000198492,1.0
ENSG00000116353,1.0
ENSG00000084628,0.0
ENSG00000142910,1.0
ENSG00000162517,1.0
ENSG00000121764,0.0
ENSG00000084623,1.0
ENSG00000160050,0.0
ENSG00000182866,0.0
ENSG00000183615,0.0
ENSG00000160058,1.0
ENSG00000175130,1.0
ENSG00000162526,0.0
ENSG00000176261,1.0
ENSG00000134684,1.0
ENSG00000121905,0.0
ENSG00000116525,0.0
ENSG00000160094,1.0
ENSG00000176256,0.0
ENSG00000189433,0.0
ENSG00000189280,0.0
ENSG00000163866,1.0
ENSG00000187513,0.0
ENSG00000142686,1.0
ENSG00000116863,1.0
ENSG00000092850,0.0
ENSG00000116871,1.0
ENSG00000163875,1.0
ENSG00000134697,1.0
ENSG00000169218,0.0
ENSG00000134690,1.0
ENSG00000185668,0.0
ENSG00000183431,1.0
ENSG00000158315,0.0
ENSG00000131233,0.0
ENSG00000168653,1.0
