gene_id,GE
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000069702,1.0
ENSG00000067606,1.0
ENSG00000116237,1.0
ENSG00000127603,1.0
ENSG00000054118,1.0
ENSG00000121904,0.0
ENSG00000162402,1.0
ENSG00000162599,1.0
ENSG00000142856,0.0
ENSG00000184005,0.0
ENSG00000154511,1.0
ENSG00000162631,0.0
ENSG00000116473,1.0
ENSG00000065183,1.0
ENSG00000174827,0.0
ENSG00000198952,1.0
ENSG00000116698,1.0
ENSG00000057252,1.0
ENSG00000054392,0.0
ENSG00000042781,0.0
ENSG00000185842,0.0
ENSG00000136628,1.0
ENSG00000185420,0.0
ENSG00000175756,1.0
ENSG00000162591,1.0
ENSG00000097021,0.0
ENSG00000171680,1.0
ENSG00000049249,0.0
ENSG00000171603,1.0
ENSG00000171824,1.0
ENSG00000198793,1.0
ENSG00000142655,1.0
ENSG00000177674,1.0
ENSG00000204518,0.0
ENSG00000117122,0.0
ENSG00000117115,0.0
ENSG00000074964,1.0
ENSG00000127481,1.0
ENSG00000162551,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000142798,1.0
ENSG00000169641,1.0
ENSG00000204219,1.0
ENSG00000184454,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000142669,1.0
ENSG00000126705,1.0
ENSG00000120656,1.0
ENSG00000180198,0.0
ENSG00000060656,1.0
ENSG00000162510,0.0
ENSG00000184007,1.0
ENSG00000116497,0.0
ENSG00000160062,0.0
ENSG00000134686,1.0
ENSG00000146463,1.0
ENSG00000142687,1.0
ENSG00000126070,0.0
ENSG00000196182,1.0
ENSG00000163873,0.0
ENSG00000163877,1.0
ENSG00000116954,1.0
ENSG00000117013,0.0
ENSG00000177181,1.0
ENSG00000243710,0.0
ENSG00000117419,1.0
ENSG00000117461,1.0
ENSG00000162368,1.0
ENSG00000132122,0.0
ENSG00000162374,0.0
ENSG00000085832,1.0
ENSG00000078618,1.0
ENSG00000085831,0.0
ENSG00000134744,0.0
ENSG00000157193,0.0
