gene_id,GE
ENSG00000157191,1.0
ENSG00000169504,1.0
ENSG00000162426,0.0
ENSG00000067606,0.0
ENSG00000116237,1.0
ENSG00000133216,1.0
ENSG00000116560,1.0
ENSG00000142949,1.0
ENSG00000116171,1.0
ENSG00000162599,0.0
ENSG00000162607,1.0
ENSG00000033122,0.0
ENSG00000023909,1.0
ENSG00000154511,1.0
ENSG00000162631,0.0
ENSG00000116793,1.0
ENSG00000162825,1.0
ENSG00000198952,1.0
ENSG00000160766,1.0
ENSG00000143226,0.0
ENSG00000151414,1.0
ENSG00000042781,0.0
ENSG00000154370,1.0
ENSG00000182901,0.0
ENSG00000143669,0.0
ENSG00000162714,1.0
ENSG00000175756,1.0
ENSG00000215912,0.0
ENSG00000049246,1.0
ENSG00000142599,0.0
ENSG00000130939,1.0
ENSG00000130940,0.0
ENSG00000171824,1.0
ENSG00000198793,1.0
ENSG00000142655,1.0
ENSG00000204518,0.0
ENSG00000065526,1.0
ENSG00000117122,1.0
ENSG00000142623,0.0
ENSG00000117154,0.0
ENSG00000169991,1.0
ENSG00000075151,1.0
ENSG00000162551,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000070831,1.0
ENSG00000169641,1.0
ENSG00000001461,1.0
ENSG00000184454,0.0
ENSG00000188672,0.0
ENSG00000204178,1.0
ENSG00000186501,1.0
ENSG00000126705,1.0
ENSG00000204138,1.0
ENSG00000060656,1.0
ENSG00000162510,0.0
ENSG00000025800,1.0
ENSG00000116478,1.0
ENSG00000160062,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000146463,1.0
ENSG00000116819,0.0
ENSG00000134698,1.0
ENSG00000163873,0.0
ENSG00000204084,1.0
ENSG00000117000,1.0
ENSG00000117013,0.0
ENSG00000177181,0.0
ENSG00000117408,1.0
ENSG00000070785,1.0
ENSG00000162415,0.0
ENSG00000079277,1.0
ENSG00000117461,1.0
ENSG00000186160,0.0
ENSG00000117859,1.0
ENSG00000154222,1.0
ENSG00000174332,0.0
ENSG00000081870,1.0
ENSG00000157216,1.0
ENSG00000215883,0.0
ENSG00000021852,0.0
ENSG00000162409,0.0
ENSG00000134709,0.0
ENSG00000132849,0.0
ENSG00000125703,1.0
ENSG00000162433,1.0
ENSG00000184588,0.0
ENSG00000172380,1.0
ENSG00000024526,1.0
ENSG00000118454,1.0
ENSG00000162620,0.0
ENSG00000259030,0.0
ENSG00000154027,1.0
ENSG00000137960,0.0
ENSG00000162618,1.0
ENSG00000162642,1.0
ENSG00000171502,0.0
ENSG00000065243,1.0
ENSG00000171492,1.0
ENSG00000137936,1.0
ENSG00000143033,1.0
ENSG00000137942,1.0
ENSG00000162692,1.0
ENSG00000079335,1.0
ENSG00000060718,1.0
ENSG00000134215,0.0
ENSG00000121957,1.0
ENSG00000156171,1.0
ENSG00000175984,0.0
ENSG00000197323,1.0
ENSG00000134207,1.0
ENSG00000118729,1.0
ENSG00000134259,0.0
ENSG00000134198,0.0
ENSG00000198162,1.0
ENSG00000134258,0.0
ENSG00000116882,0.0
ENSG00000188610,0.0
ENSG00000178104,1.0
ENSG00000188092,1.0
ENSG00000143374,1.0
ENSG00000163131,0.0
ENSG00000143367,1.0
ENSG00000143376,1.0
ENSG00000143373,1.0
ENSG00000160712,0.0
ENSG00000163346,1.0
ENSG00000160789,1.0
ENSG00000116539,1.0
ENSG00000160838,0.0
ENSG00000163518,0.0
ENSG00000122218,1.0
ENSG00000181036,0.0
ENSG00000122223,0.0
ENSG00000143256,1.0
ENSG00000118217,1.0
ENSG00000143248,0.0
ENSG00000162761,0.0
ENSG00000143171,0.0
ENSG00000143190,1.0
ENSG00000117475,1.0
ENSG00000143153,1.0
ENSG00000203740,0.0
ENSG00000152061,1.0
ENSG00000116161,1.0
ENSG00000116183,0.0
ENSG00000162782,0.0
ENSG00000135837,1.0
ENSG00000169905,1.0
ENSG00000143324,1.0
ENSG00000135862,1.0
ENSG00000116668,0.0
ENSG00000135842,0.0
ENSG00000116406,1.0
ENSG00000143341,0.0
ENSG00000162670,0.0
ENSG00000150681,0.0
ENSG00000023572,1.0
ENSG00000134371,1.0
ENSG00000162687,0.0
ENSG00000134365,0.0
ENSG00000213047,0.0
ENSG00000159176,1.0
ENSG00000134369,1.0
ENSG00000117139,1.0
ENSG00000058673,1.0
ENSG00000143842,0.0
ENSG00000143850,1.0
ENSG00000163531,1.0
ENSG00000197721,0.0
ENSG00000203710,0.0
ENSG00000143493,1.0
ENSG00000066027,1.0
ENSG00000117707,0.0
ENSG00000082482,0.0
ENSG00000067533,1.0
ENSG00000118873,1.0
ENSG00000143507,1.0
ENSG00000154309,0.0
ENSG00000143514,1.0
ENSG00000143772,0.0
ENSG00000154358,0.0
ENSG00000154342,0.0
ENSG00000116574,0.0
ENSG00000135763,1.0
ENSG00000143643,1.0
ENSG00000135775,1.0
ENSG00000116903,1.0
ENSG00000119283,0.0
ENSG00000135749,0.0
ENSG00000183780,0.0
ENSG00000054267,1.0
ENSG00000168243,0.0
