gene_id,GE
ENSG00000157191,1.0
ENSG00000169504,1.0
ENSG00000142920,0.0
ENSG00000171735,1.0
ENSG00000131591,1.0
ENSG00000133216,0.0
ENSG00000127603,1.0
ENSG00000054118,1.0
ENSG00000185104,1.0
ENSG00000116171,1.0
ENSG00000172456,0.0
ENSG00000184005,0.0
ENSG00000171488,1.0
ENSG00000153904,1.0
ENSG00000116473,1.0
ENSG00000116793,0.0
ENSG00000134250,1.0
ENSG00000143549,1.0
ENSG00000198952,1.0
ENSG00000185630,0.0
ENSG00000073756,1.0
ENSG00000042781,0.0
ENSG00000154370,1.0
ENSG00000182901,0.0
ENSG00000143669,0.0
ENSG00000162714,1.0
ENSG00000175756,1.0
ENSG00000162591,0.0
ENSG00000131697,1.0
ENSG00000171603,1.0
ENSG00000178585,1.0
ENSG00000054523,1.0
ENSG00000130939,1.0
ENSG00000120949,0.0
ENSG00000048707,1.0
ENSG00000204518,0.0
ENSG00000116138,1.0
ENSG00000117122,0.0
ENSG00000117154,0.0
ENSG00000074964,0.0
ENSG00000169991,1.0
ENSG00000075151,1.0
ENSG00000127483,1.0
ENSG00000117298,1.0
ENSG00000184677,1.0
ENSG00000169641,1.0
ENSG00000204219,0.0
ENSG00000185436,1.0
ENSG00000184454,0.0
ENSG00000204178,1.0
ENSG00000131914,0.0
ENSG00000142669,1.0
ENSG00000126705,1.0
ENSG00000120656,1.0
ENSG00000204138,0.0
ENSG00000060656,1.0
ENSG00000162510,0.0
ENSG00000184007,1.0
ENSG00000160062,1.0
ENSG00000116514,1.0
ENSG00000121903,0.0
ENSG00000134686,1.0
ENSG00000142687,1.0
ENSG00000126070,1.0
ENSG00000134698,0.0
ENSG00000196449,1.0
ENSG00000204084,0.0
ENSG00000117013,0.0
ENSG00000198815,1.0
ENSG00000177181,0.0
ENSG00000126091,1.0
ENSG00000117461,1.0
ENSG00000162368,1.0
ENSG00000186160,0.0
ENSG00000132122,0.0
ENSG00000162374,0.0
ENSG00000085832,1.0
ENSG00000078618,1.0
ENSG00000085831,0.0
ENSG00000154222,1.0
ENSG00000174332,0.0
ENSG00000162390,0.0
ENSG00000162407,0.0
ENSG00000162600,1.0
ENSG00000116641,1.0
ENSG00000185483,1.0
ENSG00000116675,0.0
ENSG00000184588,0.0
ENSG00000142864,1.0
ENSG00000024526,1.0
ENSG00000116783,0.0
ENSG00000154027,0.0
ENSG00000117114,1.0
ENSG00000162642,1.0
ENSG00000137975,1.0
ENSG00000117228,1.0
ENSG00000171492,1.0
ENSG00000137936,1.0
ENSG00000137942,1.0
ENSG00000198691,0.0
ENSG00000188641,1.0
ENSG00000185946,0.0
ENSG00000134215,0.0
ENSG00000085433,1.0
ENSG00000221986,0.0
ENSG00000121957,1.0
ENSG00000116266,1.0
ENSG00000007341,0.0
ENSG00000081026,0.0
ENSG00000175984,0.0
ENSG00000188761,0.0
ENSG00000143061,1.0
ENSG00000163393,1.0
ENSG00000116824,0.0
ENSG00000198162,1.0
ENSG00000134256,0.0
ENSG00000134258,0.0
ENSG00000178104,1.0
ENSG00000116128,0.0
ENSG00000143374,1.0
ENSG00000143367,1.0
ENSG00000143442,1.0
ENSG00000143376,1.0
ENSG00000143365,0.0
ENSG00000143614,1.0
ENSG00000143590,1.0
ENSG00000143603,0.0
ENSG00000160712,1.0
ENSG00000125459,1.0
ENSG00000132718,0.0
ENSG00000183856,1.0
ENSG00000160838,0.0
ENSG00000085552,1.0
ENSG00000122218,1.0
ENSG00000143318,0.0
ENSG00000143228,1.0
ENSG00000143179,1.0
ENSG00000188859,0.0
ENSG00000198771,0.0
ENSG00000143164,1.0
ENSG00000143153,1.0
ENSG00000075945,1.0
ENSG00000117533,0.0
ENSG00000076258,0.0
ENSG00000094963,0.0
ENSG00000135870,1.0
ENSG00000152061,0.0
ENSG00000116147,0.0
ENSG00000152092,0.0
ENSG00000116183,0.0
ENSG00000143322,1.0
ENSG00000162779,0.0
ENSG00000143324,1.0
ENSG00000135829,1.0
ENSG00000157181,1.0
ENSG00000143341,0.0
ENSG00000116711,1.0
ENSG00000134365,0.0
ENSG00000134376,0.0
ENSG00000116833,0.0
ENSG00000118200,1.0
ENSG00000163395,0.0
ENSG00000143862,1.0
ENSG00000134369,1.0
ENSG00000143858,0.0
ENSG00000117139,1.0
ENSG00000143842,1.0
ENSG00000133059,1.0
ENSG00000170382,0.0
ENSG00000197721,0.0
ENSG00000076356,1.0
ENSG00000143469,0.0
ENSG00000143473,0.0
ENSG00000117707,0.0
ENSG00000152104,1.0
ENSG00000117724,1.0
ENSG00000082482,0.0
ENSG00000162814,0.0
ENSG00000092978,0.0
ENSG00000067533,0.0
ENSG00000118873,1.0
ENSG00000186205,0.0
ENSG00000154305,1.0
ENSG00000203697,0.0
ENSG00000143514,1.0
ENSG00000143742,1.0
ENSG00000143740,1.0
ENSG00000181450,0.0
ENSG00000116574,0.0
ENSG00000143641,1.0
ENSG00000177614,0.0
ENSG00000135749,1.0
ENSG00000183780,1.0
ENSG00000173726,1.0
